Datetime;Price;Source;Tag;Note;Link
2023-10-17 00:00:00;21832;planify;;;
2024-01-06 00:00:00;21832;planify;;;
2024-03-22 00:00:00;21832;planify;;;
2024-05-24 00:00:00;21832;planify;;;
2024-07-23 00:00:00;21832;planify;;;
2024-09-06 00:00:00;21832;planify;;;
2024-10-26 00:00:00;21832;planify;;;
2024-11-23 00:00:00;21832;planify;;;
2024-12-19 00:00:00;21832;planify;;;
2025-01-13 00:00:00;21832;planify;;;
2025-02-23 00:00:00;21832;planify;;;
2025-04-16 00:00:00;21832;planify;;;
2025-05-04 00:00:00;21832;planify;;;
2025-05-21 00:00:00;21832;planify;;;
2025-06-05 00:00:00;21832;planify;;;
2025-06-23 00:00:00;21832;planify;;;
2025-07-10 00:00:00;21832;planify;;;
2025-07-27 00:00:00;21832;planify;;;
2025-08-10 00:00:00;21832;planify;;;
2025-08-25 00:00:00;21832;planify;;;
2025-09-10 00:00:00;21832;planify;;;
2025-09-28 00:00:00;21832;planify;;;
2025-10-14 00:00:00;21832;planify;;;
2025-10-28 00:00:00;21832;planify;;;
2025-11-10 00:00:00;21832;planify;;;
2025-11-24 00:00:00;21832;planify;;;
2025-12-10 00:00:00;21832;planify;;;
2025-12-23 00:00:00;21832;planify;;;
2026-01-06 00:00:00;21832;planify;;;
2026-01-22 00:00:00;21832;planify;;;
2026-03-29 00:00:00;21832;planify;;;
2026-04-23 00:00:00;21832;planify;;;
