Datetime;Price;Source;Tag;Note;Link
2024-11-02 00:00:00;200;planify;;;
2024-11-13 00:00:00;200;planify;;;
2024-11-24 00:00:00;200;planify;;;
2024-12-15 00:00:00;200;planify;;;
2025-01-05 00:00:00;250;planify;;;
2025-01-31 00:00:00;250;planify;;;
2025-03-20 00:00:00;250;planify;;;
2025-04-20 00:00:00;250;planify;;;
2025-05-05 00:00:00;250;planify;;;
2025-05-19 00:00:00;250;planify;;;
2025-06-01 00:00:00;250;planify;;;
2025-06-14 00:00:00;250;planify;;;
2025-06-28 00:00:00;250;planify;;;
2025-07-12 00:00:00;250;planify;;;
2025-07-26 00:00:00;250;planify;;;
2025-08-07 00:00:00;250;planify;;;
2025-08-20 00:00:00;250;planify;;;
2025-08-31 00:00:00;250;planify;;;
2025-09-14 00:00:00;250;planify;;;
2025-09-29 00:00:00;250;planify;;;
2025-10-13 00:00:00;250;planify;;;
2025-10-24 00:00:00;250;planify;;;
2025-11-04 00:00:00;250;planify;;;
2025-11-15 00:00:00;250;planify;;;
2025-11-27 00:00:00;250;planify;;;
2025-12-10 00:00:00;250;planify;;;
2025-12-21 00:00:00;250;planify;;;
2026-01-02 00:00:00;250;planify;;;
2026-01-13 00:00:00;250;planify;;;
2026-01-27 00:00:00;250;planify;;;
2026-04-18 00:00:00;250;planify;;;
2026-04-23 00:00:00;250;planify;;;
