Datetime;Price;Source;Tag;Note;Link
2024-01-05 00:00:00;3234.83;planify;;;
2024-03-23 00:00:00;3234.83;planify;;;
2024-04-24 00:00:00;3234.83;planify;;;
2024-05-23 00:00:00;3234.83;planify;;;
2024-07-23 00:00:00;3235;planify;;;
2024-09-04 00:00:00;3235;planify;;;
2024-10-26 00:00:00;3235;planify;;;
2024-11-22 00:00:00;3235;planify;;;
2024-12-18 00:00:00;3235;planify;;;
2025-01-13 00:00:00;3235;planify;;;
2025-02-22 00:00:00;3235;planify;;;
2025-04-16 00:00:00;3235;planify;;;
2025-05-04 00:00:00;3235;planify;;;
2025-05-21 00:00:00;3235;planify;;;
2025-06-05 00:00:00;3235;planify;;;
2025-06-23 00:00:00;3235;planify;;;
2025-07-10 00:00:00;3235;planify;;;
2025-07-27 00:00:00;3235;planify;;;
2025-08-10 00:00:00;3235;planify;;;
2025-08-25 00:00:00;3235;planify;;;
2025-09-10 00:00:00;3235;planify;;;
2025-09-28 00:00:00;3235;planify;;;
2025-10-14 00:00:00;3235;planify;;;
2025-10-28 00:00:00;3235;planify;;;
2025-11-10 00:00:00;1500;planify;;;
2025-11-24 00:00:00;1840;planify;;;
2025-12-10 00:00:00;2048;planify;;;
2025-12-23 00:00:00;1942;planify;;;
2026-01-06 00:00:00;1950;planify;;;
2026-01-22 00:00:00;1890;planify;;;
2026-03-29 00:00:00;1890;planify;;;
2026-04-23 00:00:00;1890;planify;;;
